soldierId,bestSoldierPerc
1068985.0,0.18964513
1068986.0,0.00800683
1068987.0,0.9370778
1068988.0,0.20672345
1068989.0,0.8012271
1068990.0,0.5319595
1068991.0,0.024760649
1068992.0,0.73985595
1068993.0,0.045197967
1068994.0,0.36079022
1068995.0,0.9593095
1068996.0,0.3088077
1068997.0,0.957093
1068998.0,0.046350513
1068999.0,0.62795836
1069000.0,0.06309644
1069001.0,0.8546967
1069002.0,0.96230423
1069003.0,0.65586317
1069004.0,0.8886698
1069005.0,0.56856287
1069006.0,0.7829517
1069007.0,0.05343828
1069008.0,0.7041881
1069009.0,0.11614263
1069010.0,0.94665223
1069011.0,0.22591197
1069012.0,0.013747181
1069013.0,0.8676338
1069014.0,0.6170852
1136583.0,0.00800683
1136584.0,0.043036245
1136585.0,0.005968049
1136586.0,0.21498998
1136587.0,0.00800683
1136588.0,0.5319595
1136589.0,0.37597263
1136590.0,0.44210276
1136591.0,0.7005076
1136592.0,0.76334965
1136593.0,0.8542589
1136594.0,0.83927375
1136595.0,0.7929506
1136596.0,0.7889832
1136597.0,0.7406097
1136598.0,0.14223906
1136599.0,0.7468885
1136600.0,0.75388634
1136601.0,0.5319595
1136602.0,0.3455913
1136603.0,0.00800683
1136604.0,0.39237383
1136605.0,0.39217305
1136606.0,0.47379738
1136607.0,9.636895e-06
1136608.0,0.052604277
1136609.0,0.8028628
1136610.0,0.70455444
1136611.0,0.69687396
1136612.0,0.6712351
1136613.0,0.5319595
1136614.0,0.3761701
1136615.0,0.4774852
1136616.0,0.09716336
1136617.0,0.96405447
1136618.0,0.31404656
1136619.0,0.32745445
1136620.0,0.6203153
1136621.0,0.8536128
1136622.0,0.19095846
1136623.0,0.8032928
1136624.0,0.97092867
1136625.0,0.37049878
1136626.0,0.30790842
1136627.0,0.2576118
1136628.0,0.011722157
1136629.0,0.039201584
1136630.0,0.3496056
1136631.0,0.779134
1136632.0,0.16007273
1136633.0,0.39368254
1136634.0,0.37696147
1136635.0,0.7402236
1136636.0,0.051926672
1136637.0,0.3335053
1136638.0,0.5319595
1136639.0,0.7609971
1136640.0,0.7352822
1136641.0,0.9858007
1136642.0,0.7144427
1136643.0,0.3106413
1136644.0,0.4016671
1136645.0,0.5319595
1136646.0,0.9500902
1136647.0,0.23640798
1136648.0,0.25820118
1136649.0,0.4841781
1136650.0,0.5319595
1136651.0,0.8648878
1136652.0,0.11395591
1136653.0,0.77653927
1136654.0,0.25323585
1136655.0,0.8548755
1136656.0,0.5319595
1136657.0,0.124196686
1136658.0,0.65710896
1136659.0,0.5571363
1136660.0,0.9587218
1136661.0,0.72565746
1136662.0,0.43039957
1136663.0,0.7753043
1136664.0,0.04834162
1136665.0,0.89974076
1136666.0,0.21394725
1136667.0,0.1382354
1136668.0,0.26942825
1136669.0,0.91072184
1136670.0,0.0040601897
1136671.0,0.1547746
1136672.0,0.63935465
1136673.0,0.24915585
1136674.0,0.5319595
1136675.0,0.0772666
1136676.0,0.10209553
1136677.0,0.07593564
1136678.0,0.10951367
1136679.0,0.068202406
1136680.0,0.018858835
1136681.0,0.6743493
1136682.0,0.28861156
1136683.0,0.25702983
1136684.0,0.8404597
1136685.0,0.72494715
1136686.0,0.3700715
1136687.0,0.7658745
1136688.0,0.5319595
1136689.0,0.99444604
1136690.0,0.7465059
1136691.0,0.6116538
1136692.0,0.61635023
1136693.0,0.1888252
1136694.0,0.1983562
1136695.0,0.26946637
1136696.0,0.9089899
1136697.0,0.6788719
1136698.0,0.7363925
1136699.0,0.154866
1136700.0,0.86406887
1136701.0,0.86627305
1136702.0,0.30056882
1136703.0,0.00800683
1136704.0,0.4964946
1136705.0,0.4925793
1136706.0,0.4631546
1136707.0,0.23487407
1136708.0,0.9151692
1136709.0,0.8354327
1136710.0,0.17968698
1136711.0,0.5851006
1136712.0,0.33419672
1136713.0,0.33791596
1136714.0,0.9689642
1136715.0,0.8613077
1136716.0,0.689284
1136717.0,0.8201394
1136718.0,0.27266747
1136719.0,0.6839812
1136720.0,0.14551634
1136721.0,0.5319595
1136722.0,0.1859213
1136723.0,0.39976743
1136724.0,0.008332141
1136725.0,0.67689836
1136726.0,0.9403335
1136727.0,0.8496082
1136728.0,0.12081386
1136729.0,0.17771216
1136730.0,0.79413325
1136731.0,0.63392276
1204257.0,0.31670094
1204258.0,0.26448727
1204259.0,0.029350922
1204260.0,0.490943
1204261.0,0.5319595
1204262.0,0.6292345
1204263.0,0.24715456
1204264.0,0.2880741
1204265.0,0.47418785
1204266.0,0.77812433
1204267.0,0.49433157
1204268.0,0.8393765
1204269.0,0.6874138
1204270.0,0.7869127
1204271.0,0.7438754
1204272.0,0.20749676
1204273.0,0.83175397
1204274.0,0.834284
1204275.0,0.5319595
1204276.0,0.08949597
1204277.0,0.30779177
1204278.0,0.13599545
1204279.0,0.4977105
1204280.0,0.486517
1204281.0,0.66857743
1204282.0,0.36957154
1204283.0,0.79543114
1204284.0,0.7967394
1204285.0,0.68926615
1204286.0,0.3286052
1204287.0,0.5319595
1204288.0,0.033606328
1204289.0,0.5319595
1204290.0,0.20439552
1204291.0,0.9510459
1204292.0,0.7418948
1204293.0,0.7855813
1204294.0,0.005944103
1204295.0,0.7535961
1204296.0,0.6185158
1204297.0,0.78046125
1204298.0,0.9266923
1204299.0,0.36657256
1204300.0,0.046160452
1204301.0,0.8509521
1204302.0,0.26407677
1204303.0,0.123135924
1204304.0,0.31800726
1204305.0,0.73190695
1204306.0,0.06495912
1204307.0,0.4282218
1204308.0,0.28702736
1204309.0,0.73979884
1204310.0,0.34978777
1204311.0,0.08196355
1204312.0,0.4945863
1204313.0,0.7856516
1204314.0,0.7691538
1204315.0,0.7285737
1204316.0,0.43503776
1204317.0,0.26140958
1204318.0,0.3765908
1204319.0,0.33651593
1204320.0,0.8717473
1204321.0,0.1951893
1204322.0,0.9217422
1204323.0,0.5319595
1204324.0,0.41967642
1204325.0,0.021642914
1204326.0,0.13727154
1204327.0,0.7862874
1204328.0,0.12457887
1204329.0,0.8685952
1204330.0,0.48109472
1204331.0,0.09549639
1204332.0,0.7947391
1204333.0,0.5319595
1204334.0,0.78665376
1204335.0,0.71400225
1204336.0,0.49650353
1204337.0,0.710458
1204338.0,0.19240473
1204339.0,0.5319595
1204340.0,0.20090753
1204341.0,0.7513352
1204342.0,0.37851152
1204343.0,0.8787202
1204344.0,0.43844414
1204345.0,0.056809623
1204346.0,0.61402947
1204347.0,0.5319595
1204348.0,0.62270415
1204349.0,0.010841492
1204350.0,0.3180248
1204351.0,0.29295936
1204352.0,0.076594226
1204353.0,0.3351725
1204354.0,0.35284087
1204355.0,0.17696932
1204356.0,0.13145804
1204357.0,0.6807307
1204358.0,0.85293853
1204359.0,0.8417507
1204360.0,0.3625917
1204361.0,0.79035383
1204362.0,0.62975454
1204363.0,0.97119516
1204364.0,0.64521915
1204365.0,0.6320775
1204366.0,0.49512675
1204367.0,0.20035097
1204368.0,0.19189914
1204369.0,0.004325421
1204370.0,0.9448164
1204371.0,0.35161543
1204372.0,0.23559895
1204373.0,0.1450528
1204374.0,0.17876293
1204375.0,0.86130124
1204376.0,0.06251191
1204377.0,0.73594093
1204378.0,0.0286155
1204379.0,0.5319595
1204380.0,0.3551473
1204381.0,0.15343261
1204382.0,0.98245287
1204383.0,0.74601483
1204384.0,0.05104409
1204385.0,0.49795666
1204386.0,0.43499747
1204387.0,0.2001438
1204388.0,0.96852356
1204389.0,0.83803433
1204390.0,0.6259558
1204391.0,0.92279977
1204392.0,0.81659925
1204393.0,0.89695334
1204394.0,0.15182984
1204395.0,0.5319595
1204396.0,0.36465186
1204397.0,0.34828204
1204398.0,0.008099467
1204399.0,0.7215786
1204400.0,0.75325793
1204401.0,0.7173119
1204402.0,0.017003872
1204403.0,0.1586774
1204404.0,0.7883769
1204405.0,0.68801737
1271902.0,0.8008444
1271903.0,0.77336097
1271904.0,0.0050430666
1271905.0,0.45018515
1271906.0,0.5691124
1271907.0,0.61556196
1271908.0,0.244056
1271909.0,0.027410664
1271910.0,0.0072735636
1271911.0,0.3459273
1271912.0,0.7192405
1271913.0,0.3864401
1271914.0,0.39032793
1271915.0,0.78435445
1271916.0,0.75010884
1271917.0,0.34448466
1271918.0,0.35979843
1271919.0,0.008664399
1271920.0,0.93966717
1271921.0,0.2740751
1271922.0,0.40071324
1271923.0,0.39094606
1271924.0,0.16782515
1271925.0,0.36615092
1271926.0,0.34076083
1271927.0,0.35472494
1271928.0,0.123105966
1271929.0,0.007182313
1271930.0,0.7674153
1271931.0,0.60360956
1271932.0,0.74286723
1271933.0,0.02620969
1271934.0,0.78976035
1271935.0,0.10492296
1271936.0,0.7249687
1271937.0,0.5319595
1271938.0,0.3944172
1271939.0,0.4054375
1271940.0,0.6383896
1271941.0,0.8141876
1271942.0,0.34131166
1271943.0,0.8935673
1271944.0,0.76783097
1271945.0,0.2521427
1271946.0,0.76455617
1271947.0,0.07422102
1271948.0,0.25981572
1271949.0,0.613922
1271950.0,0.3783333
1271951.0,0.009068988
1271952.0,0.11873348
1271953.0,0.37997577
1271954.0,0.63435256
1271955.0,0.29899696
1271956.0,0.30909088
1271957.0,0.4807449
1271958.0,0.2866099
1271959.0,0.6836528
1271960.0,0.7130118
1271961.0,0.007849517
1271962.0,0.35192823
1271963.0,0.36422497
1271964.0,0.33675042
1271965.0,0.8620875
1271966.0,0.07332264
1271967.0,0.23978172
1271968.0,0.5319595
1271969.0,0.0071864966
1271970.0,0.77185917
1271971.0,0.725798
1271972.0,0.026725011
1271973.0,0.39164463
1271974.0,0.3333885
1271975.0,0.4836221
1271976.0,0.5319595
1271977.0,0.7934986
1271978.0,0.6539224
1271979.0,0.022537341
1271980.0,0.7407294
1271981.0,0.34580165
1271982.0,0.8228033
1271983.0,0.48203918
1271984.0,0.9402148
1271985.0,0.08375819
1271986.0,0.5319595
1271987.0,0.23335655
1271988.0,0.3140095
1271989.0,0.17590746
1271990.0,0.22082867
1271991.0,0.23700775
1271992.0,0.89598477
1271993.0,0.5319595
1271994.0,0.78308964
1271995.0,0.3315965
1271996.0,0.69212687
1271997.0,0.6255118
1271998.0,0.05118575
1271999.0,0.3469912
1272000.0,0.21217223
1272001.0,0.33648965
1272002.0,0.694639
1272003.0,0.8836298
1272004.0,0.66125125
1272005.0,0.7731264
1272006.0,0.9437348
1272007.0,0.62106544
1272008.0,0.11268429
1272009.0,0.39132142
1272010.0,0.8402562
1272011.0,0.29848692
1272012.0,0.09669591
1272013.0,0.8446468
1272014.0,0.8413141
1272015.0,0.90706474
1272016.0,0.7491083
1272017.0,0.5319595
1272018.0,0.244495
1272019.0,0.723614
1272020.0,0.7292898
1272021.0,0.28857374
1272022.0,0.6655846
1272023.0,0.06028488
1272024.0,0.19766629
1272025.0,0.42698914
1272026.0,0.28294006
1272027.0,0.14709468
1272028.0,0.7914303
1272029.0,0.17795685
1272030.0,0.39104217
1272031.0,0.26440763
1272032.0,0.4493125
1272033.0,0.043430325
1272034.0,0.5319595
1272035.0,0.6881111
1272036.0,0.049292106
1272037.0,0.6289184
1272038.0,0.2874561
1272039.0,0.29842934
1272040.0,0.5319595
1272041.0,0.39691067
1272042.0,0.3118547
1272043.0,0.6497115
1272044.0,0.7802416
1272045.0,0.38951987
1272046.0,0.26616028
1272047.0,0.35562056
1272048.0,0.37415114
1272049.0,0.77612823
1272050.0,0.73398834
1339514.0,0.8707514
1339515.0,0.3129689
1339516.0,0.022777665
1339517.0,0.042740155
1339518.0,0.5319595
1339519.0,0.5319595
1339520.0,0.79452825
1339521.0,0.06226331
1339522.0,0.35738444
1339523.0,0.6959973
1339524.0,0.7669251
1339525.0,0.3230926
1339526.0,0.35059875
1339527.0,0.48985878
1339528.0,0.63966435
1339529.0,0.009780393
1339530.0,0.37202105
1339531.0,0.07449156
1339532.0,0.7210024
1339533.0,0.35024285
1339534.0,0.055740867
1339535.0,0.73708254
1339536.0,0.17975186
1339537.0,0.37557393
1339538.0,0.7292948
1339539.0,0.3752597
1339540.0,0.15095508
1339541.0,0.25186497
1339542.0,0.2663632
1339543.0,0.5319595
1339544.0,0.34005877
1339545.0,0.55611604
1339546.0,0.3818518
1339547.0,0.3762267
1339548.0,0.39393723
1339549.0,0.5319595
1339550.0,0.7760194
1339551.0,0.49291077
1339552.0,0.5319595
1339553.0,0.7610962
1339554.0,0.30304503
1339555.0,0.31401652
1339556.0,0.8363833
1339557.0,0.20407252
1339558.0,0.6607818
1339559.0,0.038515665
1339560.0,0.24730931
1339561.0,0.49196666
1339562.0,0.36936688
1339563.0,0.038727347
1339564.0,0.19473322
1339565.0,0.32342097
1339566.0,0.5319595
1339567.0,0.37189722
1339568.0,0.24329409
1339569.0,0.47108454
1339570.0,0.20474786
1339571.0,0.5319595
1339572.0,0.74303454
1339573.0,0.5319595
1339574.0,0.36242118
1339575.0,0.33969098
1339576.0,0.4492714
1339577.0,0.9733374
1339578.0,0.7456683
1339579.0,0.095009014
1339580.0,0.5319595
1339581.0,0.8927338
1339582.0,0.49626622
1339583.0,0.64358854
1339584.0,0.8676637
1339585.0,0.25891474
1339586.0,0.16117886
1339587.0,0.23821181
1339588.0,0.6929719
1339589.0,0.7449749
1339590.0,0.6514318
1339591.0,0.8297911
1339592.0,0.42005128
1339593.0,0.11923613
1339594.0,0.6870167
1339595.0,0.5462642
1339596.0,0.6049505
1339597.0,0.7324104
1339598.0,0.55923593
1339599.0,0.28308016
1339600.0,0.32749227
1339601.0,0.00674877
1339602.0,0.5319595
1339603.0,0.29248312
1339604.0,0.40074655
1339605.0,0.49737066
1339606.0,0.68446606
1339607.0,0.35762173
1339608.0,0.72580796
1339609.0,0.86896414
1339610.0,0.009958355
1339611.0,0.34298807
1339612.0,0.693418
1339613.0,0.008427019
1339614.0,0.6796359
1339615.0,0.08521515
1339616.0,0.5319595
1339617.0,0.8449389
1339618.0,0.23430462
1339619.0,0.6874495
1339620.0,0.008168459
1339621.0,0.5319595
1339622.0,0.94485384
1339623.0,0.0076470897
1339624.0,0.17894559
1339625.0,0.94774246
1339626.0,0.85271555
1339627.0,0.8867943
1339628.0,0.7565409
1339629.0,0.4590883
1339630.0,0.13951257
1339631.0,0.3170198
1339632.0,0.31568393
1339633.0,0.32141995
1339634.0,0.83573484
1339635.0,0.13692883
1339636.0,0.6106245
1339637.0,0.5319595
1339638.0,0.33615068
1339639.0,0.39608726
1339640.0,0.81251526
1339641.0,0.37475082
1339642.0,0.0049757613
1339643.0,0.20015101
1339644.0,0.38265127
1339645.0,0.22343871
1339646.0,0.5319595
1339647.0,0.89055353
1339648.0,0.52388847
1339649.0,0.8827671
1339650.0,0.338213
1339651.0,0.34041893
1339652.0,0.5319595
1339653.0,0.0071829627
1339654.0,0.28465357
1339655.0,0.677973
1339656.0,0.74682474
1339657.0,0.36656278
1339658.0,0.004226999
1339659.0,0.31698623
1339660.0,0.08851511
1339661.0,0.89048713
1339662.0,0.6420355
1407098.0,0.7490356
1407099.0,0.6354124
1407100.0,0.01652465
1407101.0,0.9719297
1407102.0,0.5319595
1407103.0,0.6851813
1407104.0,0.85747653
1407105.0,0.18338878
1407106.0,0.14750148
1407107.0,0.7504499
1407108.0,0.7373917
1407109.0,0.3291701
1407110.0,0.40139806
1407111.0,0.49513835
1407112.0,0.5319595
1407113.0,0.64450586
1407114.0,0.38563895
1407115.0,0.03715349
1407116.0,0.7478868
1407117.0,0.2845268
1407118.0,0.08154817
1407119.0,0.7806741
1407120.0,0.01227564
1407121.0,0.33391598
1407122.0,0.42920002
1407123.0,0.33276916
1407124.0,0.29688466
1407125.0,0.2097538
1407126.0,0.30880317
1407127.0,0.5319595
1407128.0,0.24166171
1407129.0,0.6381358
1407130.0,0.32673508
1407131.0,0.37366816
1407132.0,0.75611097
1407133.0,0.4830509
1407134.0,0.3402358
1407135.0,0.4943857
1407136.0,0.5319595
1407137.0,0.7460948
1407138.0,0.7014228
1407139.0,0.28274003
1407140.0,0.35545972
1407141.0,4.5548322e-06
1407142.0,0.6546233
1407143.0,0.15803131
1407144.0,0.09223408
1407145.0,0.5319595
1407146.0,0.77202845
1407147.0,0.16571894
1407148.0,0.23561512
1407149.0,0.20096086
1407150.0,0.9102398
1407151.0,0.29941973
1407152.0,0.68757254
1407153.0,0.38729662
1407154.0,0.48169154
1407155.0,0.5319595
1407156.0,0.73034173
1407157.0,0.047204193
1407158.0,0.63368195
1407159.0,0.7654475
1407160.0,0.8075562
1407161.0,0.4422821
1407162.0,0.65565115
1407163.0,0.05093463
1407164.0,0.47941133
1407165.0,0.3998715
1407166.0,0.76144487
1407167.0,0.22777393
1407168.0,0.9515336
1407169.0,0.23017702
1407170.0,0.77821946
1407171.0,0.0998988
1407172.0,0.45507482
1407173.0,0.74713784
1407174.0,0.62194705
1407175.0,0.43272197
1407176.0,0.3641854
1407177.0,0.39390278
1407178.0,0.7330042
1407179.0,0.5319595
1407180.0,0.6190769
1407181.0,0.7737125
1407182.0,0.20672947
1407183.0,0.38887858
1407184.0,0.77919924
1407185.0,0.7984401
1407186.0,0.14487006
1407187.0,0.76888144
1407188.0,0.4541901
1407189.0,0.7268221
1407190.0,0.5319595
1407191.0,0.3858557
1407192.0,0.6745439
1407193.0,0.82322526
1407194.0,0.4834332
1407195.0,0.3381209
1407196.0,0.73718226
1407197.0,0.44370073
1407198.0,0.4806748
1407199.0,0.14825606
1407200.0,0.32978597
1407201.0,0.9433503
1407202.0,0.30430666
1407203.0,0.6504828
1407204.0,0.8661482
1407205.0,0.32159597
1407206.0,0.67254585
1407207.0,0.420891
1407208.0,0.20387185
1407209.0,0.66060627
1407210.0,0.83797467
1407211.0,0.071488656
1407212.0,0.108433194
1407213.0,0.69796866
1407214.0,0.61111706
1407215.0,0.7081051
1407216.0,0.62553596
1407217.0,0.49352998
1407218.0,0.7412072
1407219.0,0.062047135
1407220.0,0.7815024
1407221.0,0.5319595
1407222.0,0.39693424
1407223.0,0.33487025
1407224.0,0.5319595
1407225.0,0.4215383
1407226.0,0.93840116
1407227.0,0.91518456
1407228.0,0.5319595
1407229.0,0.2520444
1407230.0,0.8870686
1407231.0,0.8781493
1407232.0,0.5319595
1407233.0,0.20010395
1407234.0,0.73212826
1407235.0,0.020508183
1407236.0,0.36060658
1407237.0,0.26666346
1407238.0,0.9583541
1407239.0,0.14714421
1407240.0,0.9670398
1407241.0,0.73287725
1407242.0,0.708117
1407243.0,0.0097968755
1407244.0,0.044247426
1407245.0,0.7830664
1407246.0,0.6899962
1474648.0,0.7149336
1474649.0,0.5319595
1474650.0,0.7283861
1474651.0,0.34573603
1474652.0,0.5319595
1474653.0,0.64925265
1474654.0,0.77487516
1474655.0,0.36394736
1474656.0,0.86650276
1474657.0,0.49488023
1474658.0,0.8209659
1474659.0,0.062210463
1474660.0,0.39663878
1474661.0,0.36936134
1474662.0,0.48173457
1474663.0,0.85465133
1474664.0,0.41356608
1474665.0,0.12605081
1474666.0,0.63218623
1474667.0,0.27126035
1474668.0,0.47889256
1474669.0,0.739803
1474670.0,0.28514525
1474671.0,0.9106687
1474672.0,0.042699825
1474673.0,0.7931977
1474674.0,0.28206536
1474675.0,0.32728806
1474676.0,0.18650706
1474677.0,0.4927027
1474678.0,0.76638085
1474679.0,0.6956367
1474680.0,0.4142954
1474681.0,0.47495103
1474682.0,0.8321855
1474683.0,0.28133413
1474684.0,0.70823216
1474685.0,0.49691737
1474686.0,0.5319595
1474687.0,0.74448735
1474688.0,0.79111433
1474689.0,0.35409102
1474690.0,0.31575322
1474691.0,3.6790732e-06
1474692.0,0.09854292
1474693.0,0.26996738
1474694.0,0.22879638
1474695.0,0.017973471
1474696.0,0.74777013
1474697.0,0.1753593
1474698.0,0.035953883
1474699.0,0.35567537
1474700.0,0.9628242
1474701.0,0.18644182
1474702.0,0.63011616
1474703.0,0.48506206
1474704.0,0.48703268
1474705.0,0.49713475
1474706.0,0.80722654
1474707.0,0.5319595
1474708.0,0.48644152
1474709.0,0.7716261
1474710.0,0.5319595
1474711.0,0.40129653
1474712.0,0.7181097
1474713.0,0.8205621
1474714.0,0.44805014
1474715.0,0.10137538
1474716.0,0.22669789
1474717.0,0.0710803
1474718.0,0.012356567
1474719.0,0.19506359
1474720.0,0.8164407
1474721.0,0.24396797
1474722.0,0.5319595
1474723.0,0.05835691
1474724.0,0.5319595
1474725.0,0.18621597
1474726.0,0.016259955
1474727.0,0.30196333
1474728.0,0.63316077
1474729.0,0.49444327
1474730.0,0.3536989
1474731.0,0.753985
1474732.0,0.033535264
1474733.0,0.26075813
1474734.0,0.8467277
1474735.0,0.7676556
1474736.0,0.47791228
1474737.0,0.99251056
1474738.0,0.7869585
1474739.0,0.7817618
1474740.0,0.5319595
1474741.0,0.28635174
1474742.0,0.7026844
1474743.0,0.64096755
1474744.0,0.34328657
1474745.0,0.33909762
1474746.0,0.3559462
1474747.0,0.19384794
1474748.0,0.3243348
1474749.0,0.37921932
1474750.0,0.26474902
1474751.0,0.95173043
1474752.0,0.29836604
1474753.0,0.6791108
1474754.0,0.29877028
1474755.0,0.61361045
1474756.0,0.6865426
1474757.0,0.25369588
1474758.0,0.33175662
1474759.0,0.16205367
1474760.0,0.72080195
1474761.0,0.3415373
1474762.0,0.7862224
1474763.0,0.19281453
1474764.0,0.5319595
1474765.0,0.61129695
1474766.0,0.7641116
1474767.0,0.37948096
1474768.0,0.5319595
1474769.0,0.8390066
1474770.0,0.22302085
1474771.0,0.5319595
1474772.0,0.37354088
1474773.0,0.3357844
1474774.0,0.2519496
1474775.0,0.36743066
1474776.0,0.96104974
1474777.0,0.93452954
1474778.0,0.49758184
1474779.0,0.24188752
1474780.0,0.7821238
1474781.0,0.8934225
1474782.0,0.5319595
1474783.0,0.6520775
1474784.0,0.680959
1474785.0,0.014710454
1474786.0,0.5319595
1474787.0,0.26603982
1474788.0,0.97071296
1474789.0,0.13966553
1474790.0,0.03685234
1474791.0,0.7338759
1474792.0,0.0060615484
1474793.0,0.18357506
1474794.0,0.08873826
1474795.0,0.7991469
1474796.0,0.7122144
1542171.0,0.90198827
1542172.0,0.0924337
1542173.0,0.35103142
1542174.0,0.73832655
1542175.0,0.013692851
1542176.0,0.9092308
1542177.0,0.8582522
1542178.0,0.23471431
1542179.0,0.8346624
1542180.0,0.47081998
1542181.0,0.8160315
1542182.0,0.5319595
1542183.0,0.5319595
1542184.0,0.5319595
1542185.0,0.3312656
1542186.0,0.23415172
1542187.0,0.9291879
1542188.0,0.4968456
1542189.0,0.73953944
1542190.0,0.30549464
1542191.0,0.4304276
1542192.0,0.73089355
1542193.0,0.77912426
1542194.0,0.8614835
1542195.0,0.36572045
1542196.0,0.47784182
1542197.0,0.74331427
1542198.0,0.054362964
1542199.0,0.1256747
1542200.0,0.48333558
1542201.0,0.043674797
1542202.0,0.70797956
1542203.0,0.65979767
1542204.0,0.7267189
1542205.0,0.8029188
1542206.0,0.7639943
1542207.0,0.8593584
1542208.0,0.5319595
1542209.0,0.32256913
1542210.0,0.008623412
1542211.0,0.8799805
1542212.0,0.36610588
1542213.0,0.7539786
1542214.0,0.5319595
1542215.0,0.3460251
1542216.0,0.03705371
1542217.0,0.109347545
1542218.0,0.43048897
1542219.0,0.43503395
1542220.0,0.36079836
1542221.0,0.7474723
1542222.0,0.3553423
1542223.0,0.49781954
1542224.0,0.8066067
1542225.0,0.8790948
1542226.0,0.4847879
1542227.0,0.65977657
1542228.0,0.5319595
1542229.0,0.5319595
1542230.0,0.5319595
1542231.0,0.62698776
1542232.0,0.72011554
1542233.0,0.5531775
1542234.0,0.46176186
1542235.0,0.71974
1542236.0,0.76782787
1542237.0,0.5319595
1542238.0,0.7454883
1542239.0,0.9687715
1542240.0,0.85236263
1542241.0,0.49714494
1542242.0,0.6212497
1542243.0,0.3161999
1542244.0,0.10951379
1542245.0,0.119021654
1542246.0,0.3573741
1542247.0,0.782261
1542248.0,0.73144996
1542249.0,0.27856633
1542250.0,0.36471942
1542251.0,0.6258754
1542252.0,0.23179643
1542253.0,0.6282625
1542254.0,0.74401706
1542255.0,0.42891842
1542256.0,0.35224253
1542257.0,0.060671214
1542258.0,0.77413046
1542259.0,0.42706686
1542260.0,0.2631818
1542261.0,0.7606888
1542262.0,0.8615271
1542263.0,0.44049552
1542264.0,0.0074013607
1542265.0,0.9664537
1542266.0,0.82741326
1542267.0,0.30879825
1542268.0,0.36278656
1542269.0,0.22540942
1542270.0,0.37129095
1542271.0,0.5319595
1542272.0,0.3811255
1542273.0,0.29791337
1542274.0,0.0489228
1542275.0,0.6911398
1542276.0,0.71923155
1542277.0,0.5319595
1542278.0,0.60538584
1542279.0,0.07567063
1542280.0,0.5856147
1542281.0,0.09918432
1542282.0,0.2865791
1542283.0,0.74099565
1542284.0,0.3711272
1542285.0,0.5319595
1542286.0,0.057456117
1542287.0,0.68590844
1542288.0,0.37287906
1542289.0,0.6870021
1542290.0,0.3707519
1542291.0,0.5319595
1542292.0,0.36061478
1542293.0,0.8501247
1542294.0,0.4979929
1542295.0,0.69384164
1542296.0,0.5319595
1542297.0,0.638526
1542298.0,0.33969277
1542299.0,0.20594384
1542300.0,0.49885863
1542301.0,0.6192307
1542302.0,0.5319595
1542303.0,0.008979983
1542304.0,0.978441
1542305.0,0.7510252
1542306.0,0.61362433
1542307.0,0.28602985
1542308.0,0.8715417
1542309.0,0.6051301
1542310.0,0.32898962
1542311.0,0.86715573
1542312.0,0.020360092
1542313.0,0.44886538
1542314.0,0.7801947
1542315.0,0.02729505
1542316.0,0.2561377
1542317.0,0.74753946
1542318.0,0.86547816
1542319.0,0.72855204
1609655.0,0.85977614
1609656.0,0.07066593
1609657.0,0.32369372
1609658.0,0.5319595
1609659.0,0.02796191
1609660.0,0.6916496
1609661.0,0.68695
1609662.0,0.24476442
1609663.0,0.79558116
1609664.0,0.71543604
1609665.0,0.7483023
1609666.0,0.624226
1609667.0,0.62240714
1609668.0,0.27649894
1609669.0,0.5319595
1609670.0,0.3155123
1609671.0,0.9416114
1609672.0,0.61689603
1609673.0,0.74946344
1609674.0,0.23363003
1609675.0,0.63354105
1609676.0,0.28668237
1609677.0,0.9325754
1609678.0,0.88324845
1609679.0,0.63770187
1609680.0,0.4291291
1609681.0,0.7344925
1609682.0,0.22789864
1609683.0,0.2029223
1609684.0,0.390971
1609685.0,0.22210585
1609686.0,0.5319595
1609687.0,0.18439615
1609688.0,0.80959374
1609689.0,0.7862553
1609690.0,0.19476672
1609691.0,0.73058766
1609692.0,0.6632655
1609693.0,0.40306708
1609694.0,0.43411347
1609695.0,0.75827515
1609696.0,0.08342777
1609697.0,0.8908004
1609698.0,0.4212083
1609699.0,0.9763457
1609700.0,0.13390847
1609701.0,0.0542039
1609702.0,0.38595966
1609703.0,0.35239223
1609704.0,0.20769809
1609705.0,0.7517372
1609706.0,0.098334625
1609707.0,0.5319595
1609708.0,0.7875631
1609709.0,0.78310806
1609710.0,0.3281867
1609711.0,0.6640122
1609712.0,0.008395362
1609713.0,0.5319595
1609714.0,0.7361892
1609715.0,0.6139685
1609716.0,0.73329693
1609717.0,0.48217985
1609718.0,0.46208185
1609719.0,0.12877114
1609720.0,0.82531655
1609721.0,0.73727417
1609722.0,0.10930475
1609723.0,0.37683216
1609724.0,0.81380427
1609725.0,0.13436377
1609726.0,0.72757643
1609727.0,0.12415159
1609728.0,0.76082814
1609729.0,0.27231032
1609730.0,0.111474216
1609731.0,0.74106485
1609732.0,0.4799771
1609733.0,0.03537694
1609734.0,0.0081616165
1609735.0,0.2243911
1609736.0,0.22206274
1609737.0,0.26184273
1609738.0,0.3416119
1609739.0,0.74383736
1609740.0,0.30331573
1609741.0,0.2664246
1609742.0,0.622545
1609743.0,0.5319595
1609744.0,0.7334721
1609745.0,0.5319595
1609746.0,0.81380147
1609747.0,0.38069153
